check_id,category,severity,section,key_or_filename,target_url,conflicting_path,root_cause_script,recommended_action
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,822112|835208,pages/india/jharkhand/arangi.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,822133|814142,pages/india/jharkhand/banka.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,822128|814102,pages/india/jharkhand/gamharia.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,815353|814151,pages/india/jharkhand/dhamni.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,560083|577531,pages/india/karnataka/kalkere.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,562159|560108,pages/india/karnataka/anjanapura.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,562126|573123,pages/india/karnataka/attihalli.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,562135|570028,pages/india/karnataka/harohalli.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,591127|591310,pages/india/karnataka/avaradi.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,583218|571448|571606,pages/india/karnataka/hulikere.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,585444|581193,pages/india/karnataka/chandapur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,591232|584202,pages/india/karnataka/hanamapur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,591265|574203,pages/india/karnataka/bannur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,583234|577113,pages/india/karnataka/hosahalli.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,581331|577423,pages/india/karnataka/balekoppa.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,577548|577597,pages/india/karnataka/alaghatta.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,577550|571216|560114,pages/india/karnataka/begur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,577598|577512,pages/india/karnataka/alur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,573113|570018,pages/india/karnataka/belavadi.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,571402|570008,pages/india/karnataka/gopalapura.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,571812|571111,pages/india/karnataka/bachahalli.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,572121|571427,pages/india/karnataka/rampura.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,583221|583215,pages/india/karnataka/hampi-power-house.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,673542|690516,pages/india/kerala/karthikappally.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,688526|670646,pages/india/kerala/panavally.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,686538|690501,pages/india/kerala/puthenchantha.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,686613|679340,pages/india/kerala/eravimangalam.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,689693|691509,pages/india/kerala/nedumoncavu.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,691010|673645,pages/india/kerala/mundakkal.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,673577|679304,pages/india/kerala/chembra.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,682017|686668,pages/india/kerala/kaloor.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,689621|691584,pages/india/kerala/vadakkumbhagom.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,686545|680668,pages/india/kerala/santhipuram.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,484886|484660,pages/india/madhya-pradesh/bilaspur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,484110|481666,pages/india/madhya-pradesh/lalpur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,484555|486886,pages/india/madhya-pradesh/jarha.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,483990|465001,pages/india/madhya-pradesh/rampura.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,450001|451220,pages/india/madhya-pradesh/padlya.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,458667|473106,pages/india/madhya-pradesh/fatehgarh.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,458389|473118,pages/india/madhya-pradesh/manpura.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,457339|481551,pages/india/madhya-pradesh/moriya.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,481111|481885,pages/india/madhya-pradesh/amgaon.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,481102|481222,pages/india/madhya-pradesh/ameda.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,481445|480661,pages/india/madhya-pradesh/jam.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,481663|488220,pages/india/madhya-pradesh/deogaon.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,471111|462010,pages/india/madhya-pradesh/imaliya.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,485775|485446,pages/india/madhya-pradesh/babupur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,416211|415101,pages/india/maharashtra/shirgaon.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,416235|431746|444813|441806|443112,pages/india/maharashtra/chikhali.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,415709|410508,pages/india/maharashtra/dhamani.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,415214|416534,pages/india/maharashtra/padve.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,415606|415710,pages/india/maharashtra/furus.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,416419|442702,pages/india/maharashtra/borgaon.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,416314|414505,pages/india/maharashtra/padali.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,416302|402204|424005,pages/india/maharashtra/nagaon.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,415402|412410,pages/india/maharashtra/mangrul.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,425302|431543|425110,pages/india/maharashtra/adgaon.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,425417|422222,pages/india/maharashtra/gangapur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,425109|431130,pages/india/maharashtra/borgaon-bk.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,424104|423301,pages/india/maharashtra/akhatwade.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,424119|422209,pages/india/maharashtra/umbarkhed.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,425401|422214,pages/india/maharashtra/devgaon.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,425003|422102|442203,pages/india/maharashtra/chincholi.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,425002|425524,pages/india/maharashtra/amoda.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,431722|445109,pages/india/maharashtra/kolambi.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,431804|444004,pages/india/maharashtra/malkapur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,431731|413519,pages/india/maharashtra/bolegaon.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,431723|431736|413518,pages/india/maharashtra/shelgaon.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,416550|442903|410502|410505,pages/india/maharashtra/amboli.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,413523|445324,pages/india/maharashtra/dhanora.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,413544|413514,pages/india/maharashtra/dhamangaon.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,413582|413301,pages/india/maharashtra/bavi.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,413506|442605,pages/india/maharashtra/bamni.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,431402|413717|412220,pages/india/maharashtra/karegaon.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,444401|444107,pages/india/maharashtra/kajaleshwar.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,444110|445215|444311|425424,pages/india/maharashtra/dongargaon.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,444105|445306|441914,pages/india/maharashtra/jamb.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,443401|402402,pages/india/maharashtra/dighi.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,442705|442104,pages/india/maharashtra/bori.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,442917|441215,pages/india/maharashtra/antargaon.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,441108|413581,pages/india/maharashtra/ashta.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,441802|441105|410301,pages/india/maharashtra/khandala.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,441401|440003,pages/india/maharashtra/ajni.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,445105|444704,pages/india/maharashtra/belora.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,445110|413723|431150|431213|441404,pages/india/maharashtra/gondegaon.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,413201|401207,pages/india/maharashtra/naigaon.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,412206|416201,pages/india/maharashtra/ambavade.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,415207|415105,pages/india/maharashtra/govare.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,415506|431002,pages/india/maharashtra/padegaon.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,415537|416218,pages/india/maharashtra/kapshi.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,412802|415519,pages/india/maharashtra/atit.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,415527|415511,pages/india/maharashtra/ambheri.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,415526|424207,pages/india/maharashtra/loni.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,413221|412212,pages/india/maharashtra/antroli.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,431215|413508,pages/india/maharashtra/khamgaon.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,423703|415720,pages/india/maharashtra/karanjgaon.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,415404|413108,pages/india/maharashtra/tambave.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,444117|422010,pages/india/maharashtra/pathardi.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,440016|411022,pages/india/maharashtra/srpf.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,752113|757083,pages/india/odisha/tentuligaon.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,753011|767028,pages/india/odisha/bhanpur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,754108|752120,pages/india/odisha/baharana.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,757055|761009,pages/india/odisha/haripur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,757052|758081,pages/india/odisha/khadikapada.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,757049|759101|759132,pages/india/odisha/jagannathpur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,757035|767017,pages/india/odisha/baidyanath.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,752080|759141,pages/india/odisha/barasahi.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,767033|766027,pages/india/odisha/bijepur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,756038|756086,pages/india/odisha/bartana.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,768109|764063,pages/india/odisha/aunli.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,770036|770017,pages/india/odisha/jareikela.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,761146|761037,pages/india/odisha/gothagam.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,148002|151501,pages/india/punjab/bahadurpur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,143601|141418|144621,pages/india/punjab/begowal.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,143512|144802,pages/india/punjab/lakhan-kalan.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,144509|144402,pages/india/punjab/lakhpur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,321405|333307|311803,pages/india/rajasthan/kot.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,328021|322249,pages/india/rajasthan/bahadurpur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,302012|333036,pages/india/rajasthan/kishanpura.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,322240|301415,pages/india/rajasthan/koondla.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,303108|331503,pages/india/rajasthan/gopalpura.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,322702|325221,pages/india/rajasthan/banjari.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,344034|332406,pages/india/rajasthan/dudhwa.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,333010|305022,pages/india/rajasthan/nand.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,341509|312614|326038,pages/india/rajasthan/bhagwanpura.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,305601|311023,pages/india/rajasthan/arwar.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,305404|313327,pages/india/rajasthan/jetpura.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,311801|332603,pages/india/rajasthan/arnia.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,312023|313901,pages/india/rajasthan/deopura.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,306115|333504,pages/india/rajasthan/dhana.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,343025|343041,pages/india/rajasthan/akoli.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,335503|305926,pages/india/rajasthan/asan.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,328026|301027,pages/india/rajasthan/jhiri.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,302026|322704,pages/india/rajasthan/mahapura.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,333304|306706,pages/india/rajasthan/barwa.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,628503|637020,pages/india/tamil-nadu/alampatti.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,628718|626125,pages/india/tamil-nadu/meenakshipuram.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,627851|625218,pages/india/tamil-nadu/andipatti.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,625402|604501,pages/india/tamil-nadu/vayalur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,623525|631004|603203,pages/india/tamil-nadu/kavanur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,630556|626607,pages/india/tamil-nadu/alagapuri.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,630210|607004,pages/india/tamil-nadu/mpudur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,630211|638661,pages/india/tamil-nadu/karaiyur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,625534|636107,pages/india/tamil-nadu/gopalapuram.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,628702|628205|626128,pages/india/tamil-nadu/subramaniapuram.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,628619|629180,pages/india/tamil-nadu/manakarai.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,628210|626124,pages/india/tamil-nadu/anaiyur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,639203|621014,pages/india/tamil-nadu/ammapatti.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
CHK_IDX_02,Target URL Collision (Pincodes),HIGH,pincodes,621302|642202,pages/india/tamil-nadu/mohavanur.html,N/A,scripts/build_search_index.py:72,Update search_index.json to support key to array of URLs
